problem_id,id,agg_runtime,code,instruction_count
        swap(a, b);

        u -= t * v;

        swap(u, v);

    }

    u %= m;

    if (u < 0)

        u += m;

    return u;

}



// 二項係数計算nCk,n<=10^7,k<=10^7まで

ll com(ll n, ll k)

{

    if (n < k)

        return 0;

    if (n < 0 || k < 0)

        return 0;

    return fac[n] * (finv[k] * finv[n - k] % MOD) % MOD;

}

//二項係数nCk,n<=10^9,k<=10^7まで

ll com2(ll n,ll k){

    ll res,bs=1,bb=1;

    for(ll i=0;i<k;i++){

        bs=(bs*(n-i))%mod;

        bb=(bb*(i+1))%mod;

    }

    res=modinv(bb,mod)%mod;

    res=(res*bs)%mod;

    return res;

}



// 二項係数計算nPk

ll per(ll n, ll k)

{

    if (n < k)

        return 0;

    if (n < 0 || k < 0)

        return 0;

    return fac[n] * (finv[n - k] % MOD) % MOD;

}





/* ユークリッドの互除法 最大公約数*/

/*ll gcd(ll a, ll b)

{

    return b ? gcd(b, a % b) : a;

}*/



/*最小公倍数*/

/*

ll lcm(ll a, ll b)

{

    return a / gcd(a, b) * b;

}*/



/*二点間の距離*/

double dist(pair<double, double> a, pair<double, double> b)

{

    return sqrt(pow((a.first - b.first), 2) + pow((a.second - b.second), 2));

}



//繰り返し自乗法

double ism(double aa, ll p)

{

    double ap = aa;

    double ans = 1;

    while (p > 0)

    {

        //cout<<""p=""<<p<<"",ap=""<<ap<<endl;

        if (p & 1)

        { //奇数が真

            ans *= ap;

        }

        p /= 2;

        ap = ap * ap;

    }

    return ans;

}

//繰り返し自乗法(アマリトリバージョン)

ll ismm(ll aa, ll p)

{

    ll ap = aa;

    ll ans = 1;

    while (p > 0)

    {

        //cout<<""p=""<<p<<"",ap=""<<ap<<endl;

        if (p & 1)

        { //奇数が真

            ans = (ans * ap) % mod;

        }

        p /= 2;

        ap = (ap * ap) % mod;

    }

    return ans;

}







struct UnionFind

{

    vector<ll> par;



    UnionFind(ll n) : par(n, -1) {}



    ll root(ll x)

    {

        if (par[x] < 0)

            return x;

        else

            return par[x] = root(par[x]);

    }



    bool issame(ll x, ll y)

    {

        return root(x) == root(y);

    }



    bool merge(ll x, ll y)

    {

        x = root(x);

        y = root(y);

        if (x == y)

            return false;

        if (par[x] > par[y])

            swap(x, y); // merge technique

        par[x] += par[y];

        par[y] = x;

        return true;

    }

    ll size(ll x)

    {

        return -par[root(x)];

    }

};





template <std::uint_fast64_t Modulus> class modint {

  using u64 = std::uint_fast64_t;



public:

  u64 a;



    constexpr modint(const u64 x = 0) noexcept : a(x % Modulus) {}

    constexpr u64 &value() noexcept { return a; }

    constexpr const u64 &value() const noexcept { return a; }



    constexpr modint operator+(const modint rhs) const noexcept {

        return modint(*this) += rhs;

    }

    constexpr modint operator-(const modint rhs) const noexcept {

        return modint(*this) -= rhs;

    }

    constexpr modint operator*(const modint rhs) const noexcept {

        return modint(*this) *= rhs;

    }

    constexpr modint operator/(const modint rhs) const noexcept {

        return modint(*this) /= rhs;

    }





    constexpr modint &operator ++(auto) noexcept {

        ++a;

        if (a >= Modulus) {

            a -= Modulus;

        }

        return *this;

    }

    constexpr modint &operator --(auto) noexcept {

        --a;

        if(a<0){

            a+=Modulus;

        }

        return *this;

    }



    constexpr modint &operator+=(const modint rhs) noexcept {

        a += rhs.a;

        if (a >= Modulus) {

        a -= Modulus;

        }

        return *this;

    }

    constexpr modint &operator-=(const modint rhs) noexcept {

        if (a < rhs.a) {

            a += Modulus;

        }

        a -= rhs.a;

        return *this;

    }

    constexpr modint &operator*=(const modint rhs) noexcept {

        a = a * rhs.a % Modulus;

        return *this;

    }

    constexpr modint &operator/=(modint rhs) noexcept {

        u64 exp = Modulus - 2;

        while (exp) {

            if (exp % 2) {

                *this *= rhs;

            }

            rhs *= rhs;

            exp /= 2;

        }

        return *this;

    }

};



//小数点12桁

struct all_init

{

    all_init()

    {

        cout << fixed << setprecision(9);

    }

} All_init;



int main()

{

    ll a,b;

    cin>>a>>b;

    rep(i,1,2000){

        if((ll)(i*0.08)==a&&(ll)(i*0.10)==b){

            cout<<i<<endl;

            exit(0);

        }

    }

    cout<<-1<<endl;

    

     

}
",3101121.45
p02755,s502170083,0.1118996547,"#include<bits/stdc++.h>

#define INF 1e9

#define llINF 1e18

#define MOD 1000000007

#define pb push_back

#define mp make_pair 

#define F first

#define S second

#define ll long long

#define vi vector<ll>

#define vvi vector<vi>

#define BITLE(n) (1LL<<((ll)n))

#define SHIFT_LEFT(n) (1LL<<((ll)n))

#define SUBS(s,f,t) ((s).substr((f),(t)-(f)))

#define ALL(a) (a).begin(),(a).end()

#define Max(a) (*max_element(ALL(a)))

#define Min(a) (*min_element(ALL(a)))

using namespace std;



int main(){

  cin.tie(0);

  ios::sync_with_stdio(false);

  ll a,b;cin>>a>>b;

  for(ll i=1;i<=111111;i++){

    if(i*8/100 == a && i*10/100 == b){

      cout<<i<<endl;

      return 0;

    }

  }

  cout<<-1<<endl;

  return 0;

}",3379316.95
p02759,s348053837,0.3746731185,"#include <bits/stdc++.h>

using namespace std;

/*

#define mod 7

typedef long long ll;



ll fact[1000006], inv[1000006];



ll fp(ll base, ll exp)

{

    if (exp == 0)

        return 1;

    ll ans = fp(base, exp / 2);

    ans = (ans * ans) % mod;

    if (exp % 2 != 0)

        ans = (ans * (base % mod)) % mod;

    return ans;

}



void calcFacAndInv(ll n)

{

    fact[0] = inv[0] = 1;

    for (ll i = 1; i <= n; i++)

    {

        fact[i] = (i * fact[i - 1]) % mod;

        inv[i] = fp(fact[i], mod - 2);

    }

}



ll ncr(ll n, ll r)

{

    return ((fact[n] * inv[r]) % mod * inv[n - r]) % mod;

}



ll npr(ll n, ll r)

{

    return (fact[n] * inv[n - r]) % mod;

}



int main()

{

    calcFacAndInv(100000);

     cout<<inv[3];

    return 0;

}

*/





// GCD



int gcd(long long a,long long b)

{

    if (b==0)

        return a;

    return gcd (b,a%b);

}

//fast power

/*

#define mod 1000000007

long long fp(long long  base, long long exp)

{

    if (exp == 0)

        return 1;

    long long  ans = fp(base, exp / 2);

    ans = (ans * ans);

    if (exp % 2 != 0)

        ans = (ans * (base )) ;

    return ans;

}

*/

//prime factoriation

/*

set<int >s;

bool prime factorization (int x)

{

    for (int j=2; j*j<=x; ++j)

    {

        while (x%j==0)

        {

            s.insert(j);

            x/=j;

        }

    }

    if (x>1)

    {

        s.insert(x);

    }

    if (s.size()==2)

        return true ;

    else

        return false ;

}



#define ll long long

int a,b,q,p,n;

int countDivisorss(int x,int y)

{

    ll cnt = 0;

    for (int i = min(x,y); i <= sqrt(n); i++)

    {

        if (x % i == 0&&y%i==0)

        {

            if (x / i == i||y / i == i)

                cnt++;



            else

                cnt = cnt + 2;

        }

    }

    return cnt;

}

int countDivisors(int x)

{

    ll cnt = 0;

    int tmp=n;

    if (n-x>10000000)  tmp=sqrt(n);

    for (int i = x; i <= tmp; i++)

    {

        if (x % i == 0)

        {

         if (x/i==i)

            cnt++;

         else

            cnt = cnt + 2;

        }

    }

    return cnt;

}

*/



/*

        int s =n/2,e=n-1;

        while (s<=e&&e<=n-1)

        {

            int mid =s+e/2;



            if (arr[mid]==arr[n/2])

            {

                s=mid;

                num +=mid -s;

            }

            else

                e=mid-1;

        }

        */









const int N = 1e5 + 5;



vector<int> adj[N];

bool visited[N];

int nodesNum;

void dfs(int node)

{

   if (visited[node])

       return;

   visited[node] = true;

   for (int child: adj[node])

       dfs(child);

}



int main()

{

   int n;

   cin>>n;

   if (n%2==0)

    cout<<n/2;

   else 

    cout<<n/2+1;

   return 0;

}




",4094062.325
p02759,s946770737,0.1067225105,"#include <bits/stdc++.h>

using namespace std;



int main()

{

    ios_base::sync_with_stdio(false);

    cin.tie(NULL);

    int t;

    cin >> t;

    cout << (t + 1) / 2 << endl;

}
",3100288.325
p02759,s868307170,0.1056145788,"#include<bits/stdc++.h>

using namespace std ;



int main(){

	long long a;

	cin>>a;

	cout<<(a+1)/2<<endl;

}",3097516.55
p02759,s042151861,0.1055298353,"#include<bits/stdc++.h>

using namespace std;

main()

{



int n;

cin>>n;

if(n%2==0)

{

    cout<<""""<<n/2;

}

else

{

    cout<<""""<<(n/2)+1;

}



}
",3096651.575
p02759,s177320605,0.0198241094,"#include <stdio.h>



int main() {

	int a, b;

	scanf(""%d"", &a);

	

	b = a / 2;

	

	if(a % 2 == 1) {

		printf(""%d"", b + 1);

	} else {

		printf(""%d"", b);

	}

	

	return 0;

}",3033618.0
p02759,s620487673,0.0197002354,"#include<stdio.h>

int main() {

  int N;

  scanf(""%d"", &N);

  for(int i=1; i<=100; i++){ 

    N=N-2;

    if(N<=0){

      printf(""%d"", i);

      break;

    }else{

    }



  }

  return 0;

}",3033690.75
p02759,s723250336,0.0197996401,"#include<stdio.h>

int main(){

	int n;

	scanf(""%d"", &n);

	if (n%2==1){

		printf(""%d"", n/2+1);

	}

	else if(n%2==0){

		printf(""%d"", n/2);

	}

	return 0;

}",3033642.675
p02759,s484183924,0.0198001715,"#include <stdio.h>

 

int main()

{

	int N;

	scanf(""%d"", &N);

	

	

	if(N%2==0)

	{

		printf(""%d"", N/2);

	}	

	if(N%2!=0)

	{

		printf(""%d"", N/2 + 1);

	}

	return 0;

}",3033608.925
p02760,s512577812,0.107432597,"#include <cstdio>

#include <queue>

#include <cmath>

#include <algorithm>

#include <iostream>

#include <set>

#include <map>

#include <string>

#include <algorithm>

using namespace std;

#include <string>

#include <cstdio>

#define ll long long

#define TLE std::ios::sync_with_stdio(false);cin.tie(NULL);cout.tie(NULL);

typedef pair<int,int> pii;

const ll mod = 1000000007 ;

const int INF=0x3f3f3f3f;

#define test(n) cout<<""Test ""<<n<<endl;

#define pb push_back

#define rp(n) for(int i=1;i<=n;i++)

#define rep(n,m) for(int i=1;i<=n;i++) for(int j=1;j<=m;j++)

ll ksm(ll x,ll n){ll ans=1;while (n){if (n&1)ans=(ans*x)%mod;x=x*x%mod;n>>=1;}return ans;}

using namespace std;

double pi = atan(1.0)*4 ;

const int mxn = 1e3+7 ;

int n,t,m,k,l,r;

/// ll mat[mxn][mxn], prime[mxn], isprime[mxn];

ll phi[mxn];

string str;char ch[27][27] ;

int a[mxn][mxn];

ll exgcd(ll a,ll b, ll &x ,ll &y)

{

    if(!a&&!b) return -1;/// 无最大公约数

    if(!b) {x=1,y=0;return a;}

    ll d=exgcd(b,a%b,y,x);

    y-=a/b*x ;

    return d;

}

int vis[mxn][mxn];

int main()

{



    rep(3,3) vis[i][j] = 0 ;

    map<int,pair<int,int> >mp;

    rep(3,3) {cin>>a[i][j];mp[ a[i][j] ] = {i,j} ;}

    cin>>n;

    rp(n){ cin>>k;pair<int,int>tmp = mp[k];



    if(mp.find(k)!=mp.end() && tmp.first<=3 && tmp.second<=3 && tmp.first>0 && tmp.second>0)

        vis[ tmp.first ][ tmp.second ] = 1 ;

    }

    int f1 = 0 ;

    for(int i=1;i<=3;i++)

    {

        int ans = 0 ;

        for(int j=1;j<=3;j++)

            if(vis[i][j]==1)

                ans++;

        if(ans==3) {cout<<""Yes""<<endl;f1=1;break;}

    }

    if(!f1)

    {

        if(vis[1][1]&&vis[2][2]&&vis[3][3] || vis[1][3]&&vis[2][2]&&vis[3][1])

            {cout<<""Yes""<<endl;f1=1;}

    }

    if(!f1)

    {

        for(int i=1;i<=3;i++)

        {

            int ans = 0 ;

            for(int j=1;j<=3;j++)

                if(vis[j][i]==1)

                    ans++;

            if(ans==3) {cout<<""Yes""<<endl;f1=1;break;}

        }

    }

    if(!f1) cout<<""No""<<endl;

}


",3122624.175
p02760,s880148632,0.1071401671,"#include<bits/stdc++.h>

using namespace std;



int a[5][5];

bool vis[5][5];



int main()

{

	ios::sync_with_stdio(false),cin.tie(0);

	for(int i=1;i<=3;i++){

		for(int j=1;j<=3;j++){

			cin>>a[i][j];

		}

	}

	int n;cin>>n;

	int num;

	for(int i=1;i<=n;i++){

		cin>>num;

		for(int k=1;k<=3;k++){

			for(int j=1;j<=3;j++){

				if(num==a[k][j])vis[k][j]=1;

			}

		}

	}

	bool flag=0;

	for(int i=1;i<=3;i++){

		if(vis[i][1]+vis[i][2]+vis[i][3]==3){

			flag=true;break;

		}

	}

	for(int i=1;i<=3;i++){

		if(flag)break;

		if(vis[1][i]+vis[2][i]+vis[3][i]==3){

			flag=true;break;

		}

	}

	if(!flag&&(vis[1][1]+vis[2][2]+vis[3][3]==3||vis[3][1]+vis[2][2]+vis[1][3]==3))flag=true;

	if(flag)cout<<""Yes""<<endl;

	else cout<<""No""<<endl;

	return 0;

}",3102424.025
p02760,s599592011,0.1060984991,"#include<iostream>

using namespace std;

int main()

{

	int a[3][3];

	for(int i=0;i<3;i++)

	{

		for(int j=0;j<3;j++)

		{

			cin>>a[i][j];

		}

	}

	int t,b;

	cin>>t;

	while(t--)

	{

		cin>>b;

		for(int i=0;i<3;i++)

		{

			for(int j=0;j<3;j++)

			{

				if(a[i][j]==b)

				  a[i][j]=0;

			}

		}

	}

	bool flag1=0,flag2=0,flag3=0;

	for(int i=0;i<3;i++)

	{

		for(int j=0;j<3;j++)

		{

			if(a[i][j])

			  break;

			if(j==2&&a[i][j]==0)

			  flag1=1;

		}

	}

	for(int j=0;j<3;j++)

	{

		for(int i=0;i<3;i++)

		{

			if(a[i][j])

			  break;

			if(i==2&&a[i][j]==0)

			  flag2=1;

		}

	}

	for(int i=0;i<3;i++)

	{

		if(a[i][i])

		  break;

		if(i==2&&a[i][i]==0)

		  flag3=1;

	}

	for(int i=0;i<3;i++)

	{

		if(a[i][2-i])

		  break;

		if(i==2&&a[i][2-i]==0)

		  flag3=1;

	}

	if(flag1||flag2||flag3)

	  cout<<""Yes""<<endl;

	else

	  cout<<""No""<<endl;

 } ",3118279.075
p02760,s754237410,0.1062904054,"#include<iostream>

#include<algorithm>

#include<cmath>

#include<cstdlib>

#include<cstdio>

#include<cstring>

#include<iomanip>

#include<string>

#include<set>

#include<map>

#include<vector>

#include<queue>

#include<stack>

#include<utility>

#define PI acos(-1.0)

using namespace std;

int a[3][3];

int main() {

	int n;

	for(int i = 0; i < 3; i++) {

		for(int j = 0; j < 3; j++) {

			scanf(""%d"",&a[i][j]);

		}

	}

	cin >> n;

	int b;

	while(n--) {

		cin >> b;

		for(int i = 0; i < 3; i++) {

			for(int j = 0; j < 3; j++) {

				if(a[i][j] == b) {

					a[i][j] = 0;

					break;

				}

			}

		}

	}

	int flag = 0;

	int ans = 0;

	for(int i = 0; i < 3; i++) {

		ans = 0;

		for(int j = 0; j < 3; j++) {

			if(a[i][j] == 0) ans++;

			else break;

		}

		if(ans == 3) {

			flag = 1;

			break;

		}

	}

	if(flag) cout << ""Yes"" << endl;

	else {

		for(int i = 0; i < 3; i++) {

			ans = 0;

			for(int j = 0; j < 3; j++) {

				if(a[j][i] == 0) ans++;

				else break;

			}

			if(ans == 3) {

				flag = 1;

				break;

			}

		}

		if(flag) cout << ""Yes"" << endl;

		else{

			if((a[0][0] == 0 && a[1][1] == 0 && a[2][2] == 0)||(a[0][2] == 0 && a[1][1] == 0 && a[2][0] == 0)){

				flag = 1;

			}

			if(flag) cout << ""Yes"" << endl;

			else cout << ""No"" << endl;

		}

	}



	return 0;

}",3106611.3
p02760,s459566321,0.0199238734,"#include<stdio.h>

int main(){

	int na;

	int a[10];

	int angka[3][3];

	int tanda[3][3];

	

	for(int i=0;i<3;i++){

		for(int j=0;j<3;j++){

			scanf(""%d"", &angka[i][j]);

		}

	}

	scanf(""%d"", &na);

	for(int c=0;c<na;c++){

		scanf(""%d"", &a[c]);

	for(int  l = 0 ; l < 3 ; l++ ) {

        for(int k = 0 ; k < 3 ; k++ ){

            if( a[c] == angka[l][k] ){

                tanda[l][k] = 1;

                }

            }

        }

    }



    if( (tanda[1][1] == 1 && tanda[2][2] == 1 && tanda[0][0] == 1  )

    || (tanda[2][0] == 1 && tanda[1][1] == 1 && tanda[0][2] == 1  )

    || (tanda[0][0] == 1 && tanda[0][1] == 1 && tanda[0][2] == 1  )

    || (tanda[1][0] == 1 && tanda[1][1] == 1 && tanda[1][2] == 1  )

    || (tanda[2][0] == 1 && tanda[2][1] == 1 && tanda[2][2] == 1  )

    || (tanda[0][0] == 1 && tanda[1][0] == 1 && tanda[2][0] == 1  )

    || (tanda[0][1] == 1 && tanda[1][1] == 1 && tanda[2][1] == 1  )

    || (tanda[0][2] == 1 && tanda[1][2] == 1 && tanda[2][2] == 1  )

    ) {

        printf(""Yes\n"");

    } else {

        printf(""No\n"");

    }

	return 0;

}",3043871.8
p02760,s327834205,0.0198882693,"#include<stdio.h>



int main(){

	int n[3][3];

	int bing[9];

	int ctr[3][3]={0};

	for(int i=0; i<3; i++){

		for(int j=0; j<3; j++){

			scanf(""%d"", &n[i][j]);

		}

	}

	int tc;

	scanf(""%d"", &tc);

	for(int i; i<tc; i++){

		scanf(""%d"", &bing[i]);

		if(bing[i] == n[0][0]){

			ctr[0][0]++;

		}

		else if(bing[i] == n[0][1]){

			ctr[0][1]++;

		}

		else if(bing[i] == n[0][2]){

			ctr[0][2]++;

		}

		else if(bing[i] == n[1][0]){

			ctr[1][0]++;

		}

		else if(bing[i] == n[1][1]){

			ctr[1][1]++;

		}

		else if(bing[i] == n[1][2]){

			ctr[1][2]++;

		}

		else if(bing[i] == n[2][0]){

			ctr[2][0]++;

		}

		else if(bing[i] == n[2][1]){

			ctr[2][1]++;

		}

		else if(bing[i] == n[2][2]){

			ctr[2][2]++;

		}

	}

	if(ctr[0][0]>0 && ctr[0][1]>0 && ctr[0][2]>0){

		printf(""Yes\n"");

	}

	else if(ctr[1][0]>0 && ctr[1][1]>0 && ctr[1][2]>0){

		printf(""Yes\n"");

	}

	else if(ctr[2][0]>0 && ctr[2][1]>0 && ctr[2][2]>0){

		printf(""Yes\n"");

	}

	else if(ctr[0][0]>0 && ctr[1][0]>0 && ctr[2][0]>0){

		printf(""Yes\n"");

	}

	else if(ctr[0][1]>0 && ctr[1][1]>0 && ctr[2][1]>0){

		printf(""Yes\n"");

	}

	else if(ctr[0][2]>0 && ctr[1][2]>0 && ctr[2][2]>0){

		printf(""Yes\n"");

	}

	else if(ctr[0][0]>0 && ctr[1][1]>0 && ctr[2][2]>0){

		printf(""Yes\n"");

	}

	else if(ctr[0][2]>0 && ctr[1][1]>0 && ctr[2][0]>0){

		printf(""Yes\n"");

	}

	else{

		printf(""No\n"");

	}

	return 0;

}",3043976.5
p02760,s500401455,0.0198230747,"#include <stdio.h>

#include <stdlib.h>

 

int main()

{

  int a[3][3];

  int n, b,c[3][3]={0},count;

 

  for(int i=0; i<3; i++){

    for(int j=0; j<3; j++){

      scanf(""%d"",&a[i][j] );

    }

  }

  scanf(""%d"",&n );

 

  for(int k=0; k<n; k++)

  {

    scanf(""%d"",&b);

    for(int i=0; i<3; i++){

      for(int j=0; j<3; j++){

        if(a[i][j] == b)

          c[i][j] = 1;

      }

    }

  }

 

  if(c[0][0]+c[1][1]+c[2][2]==3||c[0][2]+c[1][1]+c[2][0]==3){

      puts(""Yes"");

      return 0;

    }

 

  for(int i=0;i<3;i++){

      if(c[i][0]+c[i][1]+c[i][2]==3||c[0][i]+c[1][i]+c[2][i]==3){

        puts(""Yes"");

        return 0;

      }

    }

 

    puts(""No"");

 

    return 0;

}",3044116.825
p02760,s776406696,0.0198984983,"#include<stdio.h>



int main(){

	int arr[3][3], flag[3][3] = {0};

	for(int i = 0; i < 3; i++){

		for(int j = 0; j < 3; j++){

			scanf(""%d"", &arr[i][j]);

		}

	}

	int n;

	scanf(""%d"", &n);

	int brr[n];

	for(int i = 0; i < n; i++){

		scanf(""%d"", &brr[i]);

		for(int j = 0; j < 3; j++){

			for(int k = 0; k < 3; k++){

				if(arr[j][k] == brr[i]){

					flag[j][k] = 1;

				}

			}

		}

	}

	int check = 0;

	for(int i = 0; i < 3; i++){

		if(flag[i][0] && flag[i][1] && flag[i][2]){

			check = 1;

		}

	}

	for(int i = 0; i < 3; i++){

		if(flag[0][i] && flag[1][i] && flag[2][i]){

			check = 1;

		}

	}

	if(flag[0][0] && flag[1][1] && flag[2][2]){

		check = 1;

	}

	if(flag[0][2] && flag[1][1] && flag[2][0]){

		check = 1;

	}

	(check) ? puts(""Yes"") : puts(""No"");

	return 0;

}
",3044211.875
p02761,s399792568,0.0552812749,"#include<bits/stdc++.h>

using namespace std;

typedef long long ll;



int main(){

    int n,m,a[10],s,c;

    map<int,int>q;

    cin>>n>>m;

    int flag=1;

    memset(a,-1,sizeof(a));

    while(m--){

        cin>>s>>c;

        if(q.count(s)==0){

            q[s]=c;

            a[s]=c;

        }

        else{

            if(q[s]!=c) flag=0;

        }

    }

    if(a[1]==0 && n>1) flag=0;

    if(flag==0) puts(""-1"");

    else{

        if(n>1){

            for(int i=1;i<=n;i++){

                if(a[i]==-1 && i==1) cout<<1;

                else if(a[i]==-1 && i>1) cout<<0;

                else cout<<a[i];

            }

        }

        else{

            if(a[1]==-1) cout<<0;

            else cout<<a[1];

        }

    }

    return 0;

}
",3097055.8
p02761,s870867865,0.100515812,"#include <bits/stdc++.h>



#define F first

#define S second

#define MP make_pair

#define pb push_back

#define all(a) a.begin(), a.end()

#define lcm( a, b ) (a)/__gcd((a),(b))*(b)

#define endl '\n'



using namespace std;



typedef long long LL;

typedef pair< int, int > P;

typedef pair< LL, LL > LP;



static const int INF = INT_MAX;

static const LL LINF = LLONG_MAX;

static const int MIN = INT_MIN;

static const LL LMIN = LLONG_MIN;

static const int MOD = 1000000007;

static const int SIZE = 200005;



const int dx[] = {0, -1, 1, 0};

const int dy[] = {-1, 0, 0, 1};



LL fac[SIZE], finv[SIZE], inv[SIZE];

void combInit() {

    fac[0] = fac[1] = 1;

    finv[0] = finv[1] = 1;

    inv[1] = 1;

    for( int i = 2; i < SIZE; ++i ) {

        fac[i] = (fac[i - 1] * i) % MOD;

        inv[i] = MOD - inv[MOD % i] * (MOD / i) % MOD;

        finv[i] = (finv[i - 1] * inv[i]) % MOD;



    }

}



LL comb(int n, int k) {

    if( n < k ) return 0;

    if( n < 0 || k < 0 ) return 0;

    return (fac[n] * (finv[k] * finv[n - k] % MOD)) % MOD;



}



vector< int > Div( int n ) {

    vector< int > ret;

    for( int i = 1; i * i <= n; ++i ) {

        if( n % i == 0 ) {

            ret.pb( i );



            if( i * i != n ) ret.pb( n / i );

        }

    }

    sort( all( ret ) );

    return ret;

}



int main() {

    ios::sync_with_stdio(false);

    cin.tie(0);



    int n, m;

    cin >> n >> m;

    int a[SIZE];

    for( int i = 0; i < SIZE; ++i ) a[i] = -1;



    for( int i = 0; i < m; ++i ) {

        int s, c;

        cin >> s >> c;

        if( s == 1 && c == 0 ) {

            if( n == 1 ) {

                if( a[1] != -1 && a[1] != 0 ) {

                    cout << -1 << endl;

                    return 0;



                }

                a[1] = 0;

                continue;

            }

            cout << -1 << endl;

            return 0;



        }

        if( a[s] != -1 && a[s] != c ) {

            cout << -1 << endl;

            return 0;



        }

        a[s] = c;



    }

    if( m == 0 && n == 1 ) {

        cout << 0 << endl;

        return 0;



    }

    for( int i = 1; i <= n; ++i ) {

        if( a[i] == -1 ) {

            if( i == 1 ) cout << 1;

            else cout << 0;



        } else {

            cout << a[i];



        }
